ÇinTemp,InHumid,outTemp,outHumid,DoorStatus,PowerStatus,ConsumoElectrico,CompressorStatus,Vibration,Timestamp,flag_mantenimiento
2.62,69.59,28.25,61.59,DoorCLOSED,PowerON,146.6,CompressorON,0.4,Wednesday 01.01.2025 -- 22:31:10,0
3.31,50.53,26.95,72.28,DoorCLOSED,PowerON,39.64,CompressorOFF,0.28,Wednesday 01.01.2025 -- 22:31:15,0
3.21,49.45,19.98,58.18,DoorCLOSED,PowerON,50.56,CompressorOFF,0.31,Wednesday 01.01.2025 -- 22:31:20,0
4.7,74.77,24.06,87.59,DoorCLOSED,PowerON,38.84,CompressorOFF,0.25,Wednesday 01.01.2025 -- 22:31:25,0
4.73,68.67,31.07,87.73,DoorCLOSED,PowerON,20.39,CompressorOFF,0.04,Wednesday 01.01.2025 -- 22:31:30,0
7.77,78.79,26.2,60.71,DoorOPEN,PowerON,115.18,CompressorON,0.22,Wednesday 01.01.2025 -- 22:31:35,0
3.43,65.81,24.34,80.77,DoorCLOSED,PowerON,56.95,CompressorOFF,0.04,Wednesday 01.01.2025 -- 22:31:40,0
2.89,45.53,19.71,50.61,DoorCLOSED,PowerON,114.63,CompressorON,0.07,Wednesday 01.01.2025 -- 22:31:45,0
4.42,68.42,18.47,78.46,DoorCLOSED,PowerON,22.57,CompressorOFF,0.18,Wednesday 01.01.2025 -- 22:31:50,0
3.04,67.15,30.77,83.29,DoorCLOSED,PowerON,100.35,CompressorON,0.18,Wednesday 01.01.2025 -- 22:31:55,0
3.58,63.36,29.56,59.06,DoorCLOSED,PowerON,34.35,CompressorOFF,0.42,Wednesday 01.01.2025 -- 22:32:00,0
3.79,62.74,28.68,81.74,DoorCLOSED,PowerON,133.93,CompressorON,0.05,Wednesday 01.01.2025 -- 22:32:05,0
2.04,73.64,18.74,79.49,DoorCLOSED,PowerON,157.6,CompressorON,0.11,Wednesday 01.01.2025 -- 22:32:10,0
7.76,56.09,26.06,74.1,DoorCLOSED,PowerON,54.84,CompressorOFF,0.04,Wednesday 01.01.2025 -- 22:32:15,0
4.19,50.01,25.95,88.8,DoorCLOSED,PowerON,117.7,CompressorON,0.24,Wednesday 01.01.2025 -- 22:32:20,0
4.11,58.1,28.11,69.6,DoorCLOSED,PowerON,98.06,CompressorON,0.28,Wednesday 01.01.2025 -- 22:32:25,0
3.17,56.84,18.94,89.62,DoorCLOSED,PowerON,108.06,CompressorON,0.15,Wednesday 01.01.2025 -- 22:32:30,0
5.76,70.67,26.27,81.97,DoorCLOSED,PowerON,30.33,CompressorOFF,0.19,Wednesday 01.01.2025 -- 22:32:35,0
9.24,80.34,27.01,85.76,DoorCLOSED,PowerON,201.55,CompressorON,0.81,Wednesday 01.01.2025 -- 22:32:40,1
4.57,54.41,27.14,83.84,DoorCLOSED,PowerON,56.39,CompressorOFF,0.2,Wednesday 01.01.2025 -- 22:32:45,0
2.51,73.02,28.09,75.95,DoorCLOSED,PowerON,126.33,CompressorON,0.09,Wednesday 01.01.2025 -- 22:32:50,0
2.72,57.27,22.94,58.83,DoorCLOSED,PowerON,92.22,CompressorON,0.57,Wednesday 01.01.2025 -- 22:32:55,0
3.78,50.1,22.43,61.0,DoorCLOSED,PowerON,34.58,CompressorOFF,0.42,Wednesday 01.01.2025 -- 22:33:00,0
5.04,69.43,25.24,52.81,DoorOPEN,PowerON,190.93,CompressorON,0.1,Wednesday 01.01.2025 -- 22:33:05,0
4.68,57.8,22.86,84.61,DoorCLOSED,PowerON,23.63,CompressorOFF,0.11,Wednesday 01.01.2025 -- 22:33:10,0
4.2,45.3,30.65,84.1,DoorCLOSED,PowerON,108.8,CompressorON,0.2,Wednesday 01.01.2025 -- 22:33:15,0
9.78,82.52,30.16,73.92,DoorCLOSED,PowerOFF,195.29,CompressorOFF,1.0,Wednesday 01.01.2025 -- 22:33:20,1
3.24,64.02,30.78,60.69,DoorCLOSED,PowerON,154.24,CompressorON,0.17,Wednesday 01.01.2025 -- 22:33:25,0
2.64,49.83,30.39,54.93,DoorCLOSED,PowerON,155.64,CompressorON,0.38,Wednesday 01.01.2025 -- 22:33:30,0
2.07,47.37,28.23,79.44,DoorCLOSED,PowerON,140.42,CompressorON,0.13,Wednesday 01.01.2025 -- 22:33:35,0
7.08,83.79,27.59,75.05,DoorOPEN,PowerON,144.01,CompressorON,0.18,Wednesday 01.01.2025 -- 22:33:40,0
3.21,68.23,18.73,86.61,DoorCLOSED,PowerON,121.18,CompressorON,0.25,Wednesday 01.01.2025 -- 22:33:45,0
5.74,69.16,22.34,81.73,DoorOPEN,PowerON,93.38,CompressorON,0.42,Wednesday 01.01.2025 -- 22:33:50,0
4.02,65.72,29.97,84.57,DoorCLOSED,PowerON,25.78,CompressorOFF,0.19,Wednesday 01.01.2025 -- 22:33:55,0
3.16,70.91,27.13,66.21,DoorCLOSED,PowerON,151.8,CompressorON,0.16,Wednesday 01.01.2025 -- 22:34:00,0
3.16,57.34,21.06,82.59,DoorCLOSED,PowerON,92.06,CompressorON,0.43,Wednesday 01.01.2025 -- 22:34:05,0
3.28,50.66,24.01,77.87,DoorCLOSED,PowerON,230.14,CompressorON,0.15,Wednesday 01.01.2025 -- 22:34:10,0
4.86,56.84,25.6,84.27,DoorCLOSED,PowerON,42.65,CompressorOFF,0.41,Wednesday 01.01.2025 -- 22:34:15,0
3.54,55.2,24.27,66.25,DoorCLOSED,PowerON,150.63,CompressorON,0.29,Wednesday 01.01.2025 -- 22:34:20,0
6.87,75.85,30.46,65.5,DoorOPEN,PowerON,190.9,CompressorON,1.26,Wednesday 01.01.2025 -- 22:34:25,1
2.96,69.88,28.17,69.13,DoorCLOSED,PowerON,138.86,CompressorON,0.35,Wednesday 01.01.2025 -- 22:34:30,0
4.22,53.08,18.81,83.83,DoorCLOSED,PowerON,47.87,CompressorOFF,0.25,Wednesday 01.01.2025 -- 22:34:35,0
3.59,73.27,21.7,86.76,DoorCLOSED,PowerON,99.56,CompressorON,0.23,Wednesday 01.01.2025 -- 22:34:40,0
2.3,66.54,24.61,58.89,DoorCLOSED,PowerON,132.17,CompressorON,0.34,Wednesday 01.01.2025 -- 22:34:45,0
4.45,45.75,29.74,51.36,DoorCLOSED,PowerON,151.27,CompressorON,0.11,Wednesday 01.01.2025 -- 22:34:50,0
2.12,66.73,25.33,62.12,DoorCLOSED,PowerON,147.48,CompressorON,0.4,Wednesday 01.01.2025 -- 22:34:55,0
3.26,68.46,26.55,77.75,DoorCLOSED,PowerON,43.17,CompressorOFF,0.04,Wednesday 01.01.2025 -- 22:35:00,0
2.87,72.01,30.82,60.47,DoorCLOSED,PowerON,190.1,CompressorON,0.27,Wednesday 01.01.2025 -- 22:35:05,0
4.71,66.1,18.03,77.77,DoorCLOSED,PowerON,49.94,CompressorOFF,0.11,Wednesday 01.01.2025 -- 22:35:10,0
4.48,50.26,30.01,64.31,DoorCLOSED,PowerON,57.75,CompressorOFF,0.21,Wednesday 01.01.2025 -- 22:35:15,0
5.19,63.31,19.89,60.6,DoorCLOSED,PowerON,43.95,CompressorOFF,0.1,Wednesday 01.01.2025 -- 22:35:20,0
3.44,54.81,24.06,52.11,DoorCLOSED,PowerON,102.09,CompressorON,0.29,Wednesday 01.01.2025 -- 22:35:25,0
3.69,52.4,27.58,58.12,DoorCLOSED,PowerON,25.44,CompressorOFF,0.29,Wednesday 01.01.2025 -- 22:35:30,0
6.41,62.14,30.47,73.22,DoorCLOSED,PowerON,131.11,CompressorON,0.38,Wednesday 01.01.2025 -- 22:35:35,0
5.07,54.23,22.53,57.33,DoorCLOSED,PowerON,23.17,CompressorOFF,0.23,Wednesday 01.01.2025 -- 22:35:40,0
3.0,51.77,19.79,58.59,DoorCLOSED,PowerON,109.16,CompressorON,0.03,Wednesday 01.01.2025 -- 22:35:45,0
5.97,64.41,21.28,69.1,DoorCLOSED,PowerON,128.96,CompressorON,1.14,Wednesday 01.01.2025 -- 22:35:50,0
4.01,71.11,31.4,55.92,DoorCLOSED,PowerON,41.9,CompressorOFF,0.2,Wednesday 01.01.2025 -- 22:35:55,0
2.09,63.05,20.75,84.48,DoorCLOSED,PowerON,156.53,CompressorON,0.07,Wednesday 01.01.2025 -- 22:36:00,0
6.28,85.11,22.33,59.76,DoorOPEN,PowerON,100.24,CompressorON,0.06,Wednesday 01.01.2025 -- 22:36:05,0
2.42,47.44,31.17,51.98,DoorCLOSED,PowerON,94.7,CompressorON,0.15,Wednesday 01.01.2025 -- 22:36:10,0
2.66,63.39,31.86,74.69,DoorCLOSED,PowerON,119.96,CompressorON,0.06,Wednesday 01.01.2025 -- 22:36:15,0
6.38,62.52,23.74,84.23,DoorCLOSED,PowerON,111.09,CompressorON,0.2,Wednesday 01.01.2025 -- 22:36:20,0
7.25,82.42,32.99,73.47,DoorCLOSED,PowerON,244.32,CompressorON,1.07,Wednesday 01.01.2025 -- 22:36:25,1
4.98,67.91,23.32,81.86,DoorCLOSED,PowerON,23.07,CompressorOFF,0.34,Wednesday 01.01.2025 -- 22:36:30,0
3.83,47.25,31.62,70.57,DoorCLOSED,PowerON,28.29,CompressorOFF,0.23,Wednesday 01.01.2025 -- 22:36:35,0
4.59,57.76,20.29,69.7,DoorCLOSED,PowerON,22.1,CompressorOFF,0.23,Wednesday 01.01.2025 -- 22:36:40,0
3.34,66.12,18.47,74.38,DoorCLOSED,PowerON,150.07,CompressorON,0.33,Wednesday 01.01.2025 -- 22:36:45,0
5.91,71.95,24.22,63.66,DoorOPEN,PowerON,122.42,CompressorON,0.09,Wednesday 01.01.2025 -- 22:36:50,0
4.52,47.0,26.43,63.27,DoorCLOSED,PowerON,51.81,CompressorOFF,0.45,Wednesday 01.01.2025 -- 22:36:55,0
4.17,54.77,27.94,55.78,DoorCLOSED,PowerON,158.4,CompressorON,0.35,Wednesday 01.01.2025 -- 22:37:00,0
2.78,56.47,25.29,64.25,DoorCLOSED,PowerON,116.6,CompressorON,0.03,Wednesday 01.01.2025 -- 22:37:05,0
2.22,57.05,31.22,85.41,DoorCLOSED,PowerON,119.3,CompressorON,0.44,Wednesday 01.01.2025 -- 22:37:10,0
2.0,70.54,26.08,51.13,DoorCLOSED,PowerON,146.59,CompressorON,0.4,Wednesday 01.01.2025 -- 22:37:15,0
4.86,55.58,24.49,52.97,DoorCLOSED,PowerON,46.26,CompressorOFF,0.22,Wednesday 01.01.2025 -- 22:37:20,0
3.67,77.93,18.21,70.4,DoorOPEN,PowerON,127.86,CompressorON,0.04,Wednesday 01.01.2025 -- 22:37:25,0
3.49,70.01,29.99,80.64,DoorCLOSED,PowerON,38.45,CompressorOFF,0.04,Wednesday 01.01.2025 -- 22:37:30,0
8.84,88.96,29.84,90.4,DoorCLOSED,PowerON,247.67,CompressorON,1.01,Wednesday 01.01.2025 -- 22:37:35,1
4.47,70.41,19.43,57.95,DoorCLOSED,PowerON,104.35,CompressorON,0.42,Wednesday 01.01.2025 -- 22:37:40,0
2.81,72.5,25.7,81.84,DoorCLOSED,PowerON,133.84,CompressorON,0.98,Wednesday 01.01.2025 -- 22:37:45,0
10.83,91.27,28.96,88.39,DoorCLOSED,PowerON,251.9,CompressorOFF,0.95,Wednesday 01.01.2025 -- 22:37:50,1
3.76,61.26,26.11,60.06,DoorCLOSED,PowerON,128.3,CompressorON,0.16,Wednesday 01.01.2025 -- 22:37:55,0
1.9,73.64,25.38,73.97,DoorCLOSED,PowerON,114.75,CompressorON,0.04,Wednesday 01.01.2025 -- 22:38:00,0
3.49,46.25,18.02,89.81,DoorCLOSED,PowerON,40.11,CompressorOFF,0.28,Wednesday 01.01.2025 -- 22:38:05,0
4.89,50.13,25.14,77.69,DoorCLOSED,PowerON,34.95,CompressorOFF,0.32,Wednesday 01.01.2025 -- 22:38:10,0
5.26,51.69,18.94,66.89,DoorCLOSED,PowerON,24.99,CompressorOFF,0.19,Wednesday 01.01.2025 -- 22:38:15,0
3.61,51.24,29.37,79.92,DoorCLOSED,PowerON,50.95,CompressorOFF,0.15,Wednesday 01.01.2025 -- 22:38:20,0
2.81,52.28,23.29,79.26,DoorCLOSED,PowerON,157.4,CompressorON,0.03,Wednesday 01.01.2025 -- 22:38:25,0
2.01,57.61,26.62,70.26,DoorCLOSED,PowerON,151.67,CompressorON,0.34,Wednesday 01.01.2025 -- 22:38:30,0
3.49,51.8,27.81,89.26,DoorCLOSED,PowerON,181.22,CompressorON,0.2,Wednesday 01.01.2025 -- 22:38:35,0
8.54,66.2,23.37,85.19,DoorCLOSED,PowerON,55.88,CompressorOFF,0.3,Wednesday 01.01.2025 -- 22:38:40,0
4.42,71.7,22.06,65.84,DoorCLOSED,PowerON,54.72,CompressorOFF,0.18,Wednesday 01.01.2025 -- 22:38:45,0
4.89,58.99,28.34,78.64,DoorCLOSED,PowerON,44.83,CompressorOFF,0.12,Wednesday 01.01.2025 -- 22:38:50,0
2.71,48.32,26.38,79.99,DoorCLOSED,PowerON,138.97,CompressorON,0.13,Wednesday 01.01.2025 -- 22:38:55,0
5.89,82.61,31.91,62.19,DoorOPEN,PowerON,101.36,CompressorON,0.4,Wednesday 01.01.2025 -- 22:39:00,0
3.85,72.14,21.21,83.89,DoorCLOSED,PowerON,104.51,CompressorON,0.16,Wednesday 01.01.2025 -- 22:39:05,0
5.21,60.85,19.07,81.72,DoorCLOSED,PowerON,20.35,CompressorOFF,0.32,Wednesday 01.01.2025 -- 22:39:10,0
5.08,51.42,20.81,55.3,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.2,Wednesday 01.01.2025 -- 22:39:15,0
6.08,72.03,28.97,76.1,DoorOPEN,PowerON,126.23,CompressorON,0.37,Wednesday 01.01.2025 -- 22:39:20,0
4.73,50.06,20.57,80.04,DoorCLOSED,PowerON,31.34,CompressorOFF,0.37,Wednesday 01.01.2025 -- 22:39:25,0
3.15,62.88,27.44,63.8,DoorCLOSED,PowerON,153.91,CompressorON,0.23,Wednesday 01.01.2025 -- 22:39:30,0
7.76,62.27,22.11,65.0,DoorCLOSED,PowerON,159.06,CompressorON,0.17,Wednesday 01.01.2025 -- 22:39:35,0
3.59,69.18,29.03,77.0,DoorCLOSED,PowerON,145.23,CompressorON,0.24,Wednesday 01.01.2025 -- 22:39:40,0
2.85,70.58,26.71,79.7,DoorCLOSED,PowerON,139.72,CompressorON,0.25,Wednesday 01.01.2025 -- 22:39:45,0
5.05,69.83,25.49,52.5,DoorOPEN,PowerON,110.85,CompressorON,0.14,Wednesday 01.01.2025 -- 22:39:50,0
3.66,48.55,23.65,89.12,DoorCLOSED,PowerON,126.27,CompressorON,0.27,Wednesday 01.01.2025 -- 22:39:55,0
3.5,72.46,29.3,70.31,DoorCLOSED,PowerON,106.78,CompressorON,0.32,Wednesday 01.01.2025 -- 22:40:00,0
4.75,61.48,29.09,87.09,DoorOPEN,PowerON,142.05,CompressorON,0.43,Wednesday 01.01.2025 -- 22:40:05,0
4.92,75.1,31.86,77.58,DoorOPEN,PowerON,156.72,CompressorON,0.37,Wednesday 01.01.2025 -- 22:40:10,0
1.83,53.61,30.99,72.95,DoorCLOSED,PowerON,109.99,CompressorON,0.31,Wednesday 01.01.2025 -- 22:40:15,0
1.83,50.31,29.03,72.87,DoorCLOSED,PowerON,133.55,CompressorON,0.3,Wednesday 01.01.2025 -- 22:40:20,0
4.07,65.08,27.17,59.92,DoorCLOSED,PowerON,119.86,CompressorON,0.25,Wednesday 01.01.2025 -- 22:40:25,0
5.32,48.03,26.37,66.31,DoorCLOSED,PowerON,27.49,CompressorOFF,0.34,Wednesday 01.01.2025 -- 22:40:30,0
5.31,62.4,26.69,50.48,DoorCLOSED,PowerON,46.05,CompressorOFF,0.45,Wednesday 01.01.2025 -- 22:40:35,0
3.28,58.99,18.88,78.02,DoorCLOSED,PowerON,50.74,CompressorOFF,0.06,Wednesday 01.01.2025 -- 22:40:40,0
4.79,60.68,20.13,88.12,DoorCLOSED,PowerON,42.22,CompressorOFF,0.43,Wednesday 01.01.2025 -- 22:40:45,0
4.68,63.33,30.93,87.92,DoorCLOSED,PowerON,26.94,CompressorOFF,0.1,Wednesday 01.01.2025 -- 22:40:50,0
6.32,75.37,30.68,85.29,DoorOPEN,PowerON,142.75,CompressorON,0.43,Wednesday 01.01.2025 -- 22:40:55,0
7.69,57.87,27.78,72.35,DoorCLOSED,PowerON,57.21,CompressorOFF,0.23,Wednesday 01.01.2025 -- 22:41:00,0
3.01,60.57,26.74,53.31,DoorCLOSED,PowerON,156.39,CompressorON,0.08,Wednesday 01.01.2025 -- 22:41:05,0
4.67,47.69,23.07,50.23,DoorCLOSED,PowerON,26.35,CompressorOFF,0.13,Wednesday 01.01.2025 -- 22:41:10,0
2.37,57.6,25.78,58.41,DoorCLOSED,PowerON,98.36,CompressorON,0.41,Wednesday 01.01.2025 -- 22:41:15,0
2.68,59.19,27.36,66.62,DoorCLOSED,PowerON,154.18,CompressorON,0.04,Wednesday 01.01.2025 -- 22:41:20,0
5.07,60.97,30.9,61.56,DoorCLOSED,PowerON,21.96,CompressorOFF,0.44,Wednesday 01.01.2025 -- 22:41:25,0
2.87,57.41,21.6,80.25,DoorCLOSED,PowerON,92.41,CompressorON,1.14,Wednesday 01.01.2025 -- 22:41:30,0
3.82,66.41,25.48,73.5,DoorCLOSED,PowerON,38.29,CompressorOFF,0.36,Wednesday 01.01.2025 -- 22:41:35,0
3.69,65.27,20.41,89.61,DoorCLOSED,PowerON,152.94,CompressorON,0.99,Wednesday 01.01.2025 -- 22:41:40,0
7.19,86.02,29.78,63.23,DoorOPEN,PowerON,98.29,CompressorON,0.18,Wednesday 01.01.2025 -- 22:41:45,0
3.07,68.45,31.76,85.21,DoorCLOSED,PowerON,41.28,CompressorOFF,0.4,Wednesday 01.01.2025 -- 22:41:50,0
8.5,78.81,31.89,90.56,DoorCLOSED,PowerON,199.46,CompressorON,0.8,Wednesday 01.01.2025 -- 22:41:55,1
5.33,68.84,22.99,65.28,DoorCLOSED,PowerON,34.38,CompressorOFF,0.2,Wednesday 01.01.2025 -- 22:42:00,0
3.42,58.98,26.95,76.73,DoorCLOSED,PowerON,96.53,CompressorON,0.36,Wednesday 01.01.2025 -- 22:42:05,0
3.42,47.32,26.5,84.11,DoorCLOSED,PowerON,50.16,CompressorOFF,0.24,Wednesday 01.01.2025 -- 22:42:10,0
2.78,74.11,22.87,51.09,DoorCLOSED,PowerON,143.58,CompressorON,0.18,Wednesday 01.01.2025 -- 22:42:15,0
3.14,52.81,21.22,79.82,DoorCLOSED,PowerON,52.37,CompressorOFF,0.18,Wednesday 01.01.2025 -- 22:42:20,0
3.06,53.0,27.51,80.04,DoorCLOSED,PowerON,108.76,CompressorON,0.03,Wednesday 01.01.2025 -- 22:42:25,0
3.3,45.97,29.08,55.13,DoorCLOSED,PowerON,145.36,CompressorON,0.38,Wednesday 01.01.2025 -- 22:42:30,0
4.02,51.05,18.05,74.68,DoorCLOSED,PowerON,25.31,CompressorOFF,0.25,Wednesday 01.01.2025 -- 22:42:35,0
3.24,62.5,23.86,68.25,DoorCLOSED,PowerON,146.95,CompressorON,1.01,Wednesday 01.01.2025 -- 22:42:40,0
2.84,63.7,21.47,74.57,DoorCLOSED,PowerON,92.19,CompressorON,0.31,Wednesday 01.01.2025 -- 22:42:45,0
3.62,70.11,29.65,50.13,DoorCLOSED,PowerON,124.77,CompressorON,0.08,Wednesday 01.01.2025 -- 22:42:50,0
3.33,68.62,24.98,89.58,DoorCLOSED,PowerON,56.05,CompressorOFF,0.26,Wednesday 01.01.2025 -- 22:42:55,0
3.18,59.72,30.28,65.61,DoorCLOSED,PowerON,117.35,CompressorON,0.21,Wednesday 01.01.2025 -- 22:43:00,0
3.37,57.72,26.7,80.75,DoorCLOSED,PowerON,46.46,CompressorOFF,0.39,Wednesday 01.01.2025 -- 22:43:05,0
5.6,63.88,28.67,54.4,DoorCLOSED,PowerON,48.49,CompressorOFF,0.14,Wednesday 01.01.2025 -- 22:43:10,0
4.61,72.54,27.8,52.55,DoorCLOSED,PowerON,59.58,CompressorOFF,0.19,Wednesday 01.01.2025 -- 22:43:15,0
4.65,70.95,21.59,76.0,DoorOPEN,PowerON,105.52,CompressorON,0.37,Wednesday 01.01.2025 -- 22:43:20,0
4.68,55.49,21.61,53.85,DoorCLOSED,PowerON,26.73,CompressorOFF,0.15,Wednesday 01.01.2025 -- 22:43:25,0
4.41,66.33,20.32,54.45,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.18,Wednesday 01.01.2025 -- 22:43:30,0
3.29,70.8,24.84,71.91,DoorCLOSED,PowerON,90.85,CompressorON,0.22,Wednesday 01.01.2025 -- 22:43:35,0
4.47,47.18,24.5,55.79,DoorCLOSED,PowerON,38.6,CompressorOFF,0.15,Wednesday 01.01.2025 -- 22:43:40,0
4.4,57.69,24.3,81.32,DoorCLOSED,PowerON,51.16,CompressorOFF,0.33,Wednesday 01.01.2025 -- 22:43:45,0
5.07,80.05,28.18,88.65,DoorOPEN,PowerON,119.02,CompressorON,0.39,Wednesday 01.01.2025 -- 22:43:50,0
4.75,57.42,26.91,87.63,DoorCLOSED,PowerON,29.23,CompressorOFF,0.41,Wednesday 01.01.2025 -- 22:43:55,0
4.8,58.37,26.7,78.27,DoorCLOSED,PowerON,33.22,CompressorOFF,0.24,Wednesday 01.01.2025 -- 22:44:00,0
5.29,72.3,21.8,76.7,DoorCLOSED,PowerON,146.88,CompressorON,0.41,Wednesday 01.01.2025 -- 22:44:05,0
4.48,87.14,29.74,89.07,DoorOPEN,PowerON,142.65,CompressorON,0.31,Wednesday 01.01.2025 -- 22:44:10,0
5.42,46.39,23.37,61.66,DoorCLOSED,PowerON,43.31,CompressorOFF,0.08,Wednesday 01.01.2025 -- 22:44:15,0
4.56,67.19,25.94,85.89,DoorOPEN,PowerON,150.59,CompressorON,0.03,Wednesday 01.01.2025 -- 22:44:20,0
2.25,65.79,25.03,88.29,DoorCLOSED,PowerON,142.65,CompressorON,0.27,Wednesday 01.01.2025 -- 22:44:25,0
4.25,74.53,19.56,84.41,DoorCLOSED,PowerON,53.46,CompressorOFF,0.19,Wednesday 01.01.2025 -- 22:44:30,0
3.18,47.45,28.15,67.43,DoorCLOSED,PowerON,154.98,CompressorON,0.4,Wednesday 01.01.2025 -- 22:44:35,0
3.93,62.28,19.98,88.14,DoorCLOSED,PowerON,106.2,CompressorON,0.2,Wednesday 01.01.2025 -- 22:44:40,0
2.0,45.09,28.94,81.86,DoorCLOSED,PowerON,123.82,CompressorON,0.33,Wednesday 01.01.2025 -- 22:44:45,0
9.15,83.95,26.28,90.83,DoorCLOSED,PowerON,184.5,CompressorON,1.01,Wednesday 01.01.2025 -- 22:44:50,1
3.57,55.8,27.31,86.51,DoorCLOSED,PowerON,32.45,CompressorOFF,0.27,Wednesday 01.01.2025 -- 22:44:55,0
4.33,56.57,24.93,60.86,DoorCLOSED,PowerON,42.75,CompressorOFF,0.17,Wednesday 01.01.2025 -- 22:45:00,0
3.26,50.58,25.46,80.93,DoorCLOSED,PowerON,57.26,CompressorOFF,0.21,Wednesday 01.01.2025 -- 22:45:05,0
3.97,47.63,28.8,61.43,DoorCLOSED,PowerON,30.08,CompressorOFF,0.38,Wednesday 01.01.2025 -- 22:45:10,0
3.34,45.41,21.07,57.7,DoorCLOSED,PowerON,30.82,CompressorOFF,0.25,Wednesday 01.01.2025 -- 22:45:15,0
1.88,51.46,21.53,79.18,DoorCLOSED,PowerON,97.76,CompressorON,0.05,Wednesday 01.01.2025 -- 22:45:20,0
3.34,71.3,31.04,57.57,DoorCLOSED,PowerON,39.13,CompressorOFF,0.17,Wednesday 01.01.2025 -- 22:45:25,0
2.61,59.59,21.36,85.14,DoorCLOSED,PowerON,99.45,CompressorON,0.23,Wednesday 01.01.2025 -- 22:45:30,0
2.04,71.9,19.6,60.58,DoorCLOSED,PowerON,90.11,CompressorON,0.38,Wednesday 01.01.2025 -- 22:45:35,0
4.48,47.39,19.31,56.06,DoorCLOSED,PowerON,41.19,CompressorOFF,0.43,Wednesday 01.01.2025 -- 22:45:40,0
2.2,49.45,18.34,73.59,DoorCLOSED,PowerON,159.5,CompressorON,0.27,Wednesday 01.01.2025 -- 22:45:45,0
3.69,64.61,19.09,67.83,DoorOPEN,PowerON,209.8,CompressorON,0.11,Wednesday 01.01.2025 -- 22:45:50,0
9.14,86.88,26.84,88.98,DoorCLOSED,PowerON,238.11,CompressorON,1.04,Wednesday 01.01.2025 -- 22:45:55,1
3.54,58.71,20.02,50.51,DoorCLOSED,PowerON,117.6,CompressorON,0.11,Wednesday 01.01.2025 -- 22:46:00,0
3.27,71.31,24.2,66.1,DoorCLOSED,PowerON,48.82,CompressorOFF,0.26,Wednesday 01.01.2025 -- 22:46:05,0
3.81,52.37,29.38,72.81,DoorCLOSED,PowerON,142.82,CompressorON,0.27,Wednesday 01.01.2025 -- 22:46:10,0
1.83,49.43,31.09,70.38,DoorCLOSED,PowerON,138.88,CompressorON,0.02,Wednesday 01.01.2025 -- 22:46:15,0
3.67,54.03,22.58,72.49,DoorCLOSED,PowerON,95.44,CompressorON,0.08,Wednesday 01.01.2025 -- 22:46:20,0
11.75,88.1,30.76,76.14,DoorCLOSED,PowerON,246.58,CompressorOFF,0.85,Wednesday 01.01.2025 -- 22:46:25,1
3.59,72.27,21.01,67.91,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.16,Wednesday 01.01.2025 -- 22:46:30,0
3.7,45.8,19.99,61.3,DoorCLOSED,PowerON,43.1,CompressorOFF,0.43,Wednesday 01.01.2025 -- 22:46:35,0
7.73,62.73,22.48,73.16,DoorOPEN,PowerON,151.36,CompressorON,0.27,Wednesday 01.01.2025 -- 22:46:40,0
3.75,69.31,23.24,83.81,DoorCLOSED,PowerON,119.2,CompressorON,0.52,Wednesday 01.01.2025 -- 22:46:45,0
3.42,49.99,25.56,68.81,DoorCLOSED,PowerON,151.05,CompressorON,0.36,Wednesday 01.01.2025 -- 22:46:50,0
2.18,63.77,31.42,81.96,DoorCLOSED,PowerON,198.85,CompressorON,0.17,Wednesday 01.01.2025 -- 22:46:55,0
4.41,64.82,20.8,70.83,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.11,Wednesday 01.01.2025 -- 22:47:00,0
8.04,87.95,25.06,86.18,DoorCLOSED,PowerON,219.68,CompressorON,0.97,Wednesday 01.01.2025 -- 22:47:05,1
2.02,51.42,31.92,56.74,DoorCLOSED,PowerON,97.26,CompressorON,0.43,Wednesday 01.01.2025 -- 22:47:10,0
4.8,72.65,28.49,73.99,DoorOPEN,PowerON,131.71,CompressorON,0.09,Wednesday 01.01.2025 -- 22:47:15,0
4.1,70.09,27.57,89.11,DoorCLOSED,PowerON,120.0,CompressorON,0.14,Wednesday 01.01.2025 -- 22:47:20,0
3.55,50.66,27.53,88.29,DoorCLOSED,PowerON,137.5,CompressorON,0.27,Wednesday 01.01.2025 -- 22:47:25,0
1.98,52.15,27.71,73.16,DoorCLOSED,PowerON,126.06,CompressorON,0.06,Wednesday 01.01.2025 -- 22:47:30,0
4.32,59.64,26.65,78.97,DoorCLOSED,PowerON,43.33,CompressorOFF,0.28,Wednesday 01.01.2025 -- 22:47:35,0
5.43,68.78,27.48,50.27,DoorCLOSED,PowerON,44.14,CompressorOFF,0.15,Wednesday 01.01.2025 -- 22:47:40,0
7.13,78.35,31.84,82.84,DoorCLOSED,PowerON,192.68,CompressorON,1.41,Wednesday 01.01.2025 -- 22:47:45,1
5.18,61.7,19.25,52.34,DoorOPEN,PowerON,138.39,CompressorON,0.18,Wednesday 01.01.2025 -- 22:47:50,0
3.76,63.0,24.3,76.32,DoorCLOSED,PowerON,23.22,CompressorOFF,0.1,Wednesday 01.01.2025 -- 22:47:55,0
